order_id,city_tier,category,delivery_status,item_accuracy,resolution_outcome,complaint_channel,reorder_risk,delivery_failure
NYK104611,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104612,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK104613,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104614,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104615,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104616,metro,skincare,on_time,wrong_item,replaced,email,0,0
NYK104617,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK104618,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104619,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104620,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104621,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104622,tier2,wellness,not_delivered,correct,denied,none,0,1
NYK104623,tier3,haircare,delayed,correct,refunded,app,0,1
NYK104624,metro,haircare,not_delivered,correct,replaced,call,0,1
NYK104625,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104626,tier3,skincare,delayed,correct,denied,none,0,1
NYK104627,metro,makeup,on_time,wrong_item,unresolved,call,1,0
NYK104628,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104629,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104630,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104631,tier2,wellness,on_time,damaged,refunded,app,0,0
NYK104632,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104633,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104634,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104635,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104636,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104637,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK104638,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104639,metro,skincare,delayed,correct,replaced,email,0,1
NYK104640,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104641,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104642,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104643,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104644,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104645,tier3,makeup,delayed,correct,unresolved,email,0,1
NYK104646,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104647,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104648,metro,skincare,delayed,correct,denied,call,0,1
NYK104649,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104650,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104651,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK104652,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104653,metro,haircare,on_time,wrong_item,denied,social,1,0
NYK104654,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104655,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104656,tier3,makeup,not_delivered,correct,refunded,app,0,1
NYK104657,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104658,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104659,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104660,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104661,tier3,haircare,on_time,wrong_item,refunded,app,0,0
NYK104662,tier2,skincare,delayed,correct,replaced,app,0,1
NYK104663,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104664,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104665,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104666,tier3,wellness,on_time,wrong_item,refunded,call,0,0
NYK104667,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104668,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK104669,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104670,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104671,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104672,metro,wellness,on_time,wrong_item,denied,app,1,0
NYK104673,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104674,tier2,makeup,delayed,correct,denied,social,0,1
NYK104675,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104676,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104677,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104678,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104679,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104680,tier3,makeup,delayed,correct,denied,app,0,1
NYK104681,metro,skincare,on_time,wrong_item,refunded,call,0,0
NYK104682,tier3,wellness,delayed,correct,refunded,call,0,1
NYK104683,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104684,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK104685,metro,skincare,delayed,correct,denied,email,0,1
NYK104686,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK104687,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104688,tier3,skincare,delayed,correct,refunded,call,0,1
NYK104689,tier2,skincare,delayed,correct,refunded,none,0,1
NYK104690,tier2,makeup,delayed,correct,replaced,email,0,1
NYK104691,metro,skincare,on_time,wrong_item,refunded,call,0,0
NYK104692,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104693,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK104694,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104695,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104696,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104697,tier2,makeup,delayed,correct,refunded,social,0,1
NYK104698,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104699,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104700,tier3,skincare,not_delivered,correct,refunded,email,0,1
NYK104701,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104702,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104703,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104704,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104705,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104706,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104707,tier2,wellness,on_time,correct,not_applicable,email,0,0
NYK104708,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104709,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104710,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104711,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104712,tier2,haircare,delayed,correct,unresolved,none,0,1
NYK104713,tier3,haircare,on_time,correct,not_applicable,call,0,0
NYK104714,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104715,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104716,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104717,tier2,skincare,on_time,wrong_item,refunded,none,0,0
NYK104718,tier2,haircare,on_time,damaged,replaced,app,0,0
NYK104719,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104720,tier2,haircare,delayed,correct,replaced,call,0,1
NYK104721,tier2,wellness,on_time,correct,not_applicable,social,0,0
NYK104722,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104723,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104724,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK104725,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104726,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104727,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104728,tier2,makeup,delayed,correct,replaced,email,0,1
NYK104729,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK104730,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104731,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK104732,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104733,metro,skincare,on_time,damaged,replaced,social,0,0
NYK104734,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104735,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104736,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104737,metro,skincare,on_time,damaged,refunded,call,0,0
NYK104738,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104739,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104740,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104741,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104742,tier3,makeup,delayed,correct,refunded,app,0,1
NYK104743,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104744,metro,haircare,delayed,correct,replaced,app,0,1
NYK104745,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK104746,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104747,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104748,tier3,haircare,delayed,correct,unresolved,app,0,1
NYK104749,metro,skincare,delayed,correct,replaced,app,0,1
NYK104750,metro,wellness,on_time,correct,not_applicable,social,0,0
NYK104751,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104752,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK104753,tier2,skincare,delayed,wrong_item,replaced,call,0,1
NYK104754,tier3,makeup,delayed,correct,unresolved,none,0,1
NYK104755,tier2,makeup,delayed,correct,denied,app,0,1
NYK104756,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104757,tier3,makeup,delayed,correct,denied,app,0,1
NYK104758,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104759,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104760,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104761,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104762,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK104763,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104764,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104765,metro,makeup,on_time,wrong_item,replaced,call,0,0
NYK104766,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104767,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104768,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104769,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104770,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104771,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104772,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104773,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104774,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104775,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104776,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104777,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK104778,metro,haircare,delayed,correct,unresolved,app,0,1
NYK104779,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104780,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104781,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104782,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK104783,tier2,skincare,delayed,correct,replaced,call,0,1
NYK104784,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104785,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK104786,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104787,tier2,makeup,delayed,wrong_item,denied,none,1,1
NYK104788,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104789,tier2,wellness,on_time,correct,not_applicable,social,0,0
NYK104790,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104791,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104792,metro,skincare,delayed,wrong_item,denied,call,1,1
NYK104793,tier3,skincare,delayed,correct,replaced,call,0,1
NYK104794,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104795,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104796,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104797,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104798,tier3,skincare,delayed,correct,unresolved,call,0,1
NYK104799,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104800,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104801,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK104802,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104803,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK104804,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104805,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104806,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK104807,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104808,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104809,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104810,tier2,skincare,delayed,correct,unresolved,app,0,1
NYK104811,tier2,makeup,on_time,damaged,replaced,call,0,0
NYK104812,tier2,makeup,delayed,correct,refunded,app,0,1
NYK104813,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK104814,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104815,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104816,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK104817,tier2,skincare,delayed,correct,denied,none,0,1
NYK104818,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104819,tier2,haircare,on_time,wrong_item,refunded,app,0,0
NYK104820,tier2,haircare,on_time,wrong_item,replaced,app,0,0
NYK104821,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK104822,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104823,tier2,makeup,delayed,correct,refunded,app,0,1
NYK104824,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104825,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104826,metro,wellness,on_time,damaged,denied,email,1,0
NYK104827,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK104828,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK104829,tier3,makeup,delayed,correct,unresolved,call,0,1
NYK104830,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK104831,metro,skincare,on_time,wrong_item,refunded,call,0,0
NYK104832,tier2,haircare,delayed,correct,denied,app,0,1
NYK104833,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104834,metro,haircare,delayed,correct,unresolved,app,0,1
NYK104835,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK104836,metro,skincare,on_time,wrong_item,refunded,email,0,0
NYK104837,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104838,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK104839,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK104840,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK104841,tier2,skincare,on_time,damaged,refunded,none,0,0
NYK104842,metro,skincare,on_time,damaged,replaced,call,0,0
NYK104843,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104844,metro,skincare,on_time,damaged,denied,app,1,0
NYK104845,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK104846,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104847,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK104848,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104849,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK104850,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104851,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK104852,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK104853,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104854,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104855,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK104856,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK104857,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK104858,metro,makeup,on_time,wrong_item,replaced,call,0,0
NYK104859,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104860,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104861,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK104862,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104863,tier3,wellness,on_time,damaged,refunded,call,0,0
NYK104864,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK104865,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104866,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK104867,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104868,tier2,skincare,on_time,wrong_item,refunded,app,0,0
NYK104869,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK104870,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104871,metro,haircare,delayed,correct,replaced,app,0,1
NYK104872,tier2,haircare,delayed,correct,refunded,call,0,1
NYK104873,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104874,tier2,skincare,on_time,correct,not_applicable,none,0,0
NYK104875,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104876,metro,haircare,delayed,damaged,denied,call,1,1
NYK104877,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK104878,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104879,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK104880,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK104881,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK104882,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK104883,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104884,tier3,skincare,delayed,correct,refunded,call,0,1
NYK104885,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK104886,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK104887,tier2,haircare,delayed,correct,denied,call,0,1
NYK104888,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK104889,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK104890,metro,makeup,not_delivered,correct,denied,app,0,1
NYK104891,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK104892,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK104893,metro,haircare,on_time,correct,not_applicable,email,0,0
